epoch,train_loss,valid_loss,bleu,lr,time_sec
1,85.33429952236037,19.441478729248047,0.0079476729279727,0.0002697256997859,22.01169776916504
2,12.489745352552346,8.021285891532898,0.0079476729279727,0.0005394513995718,20.580281019210812
3,8.452923052051524,7.392516374588013,0.0632945618254708,0.0008091770993577,20.92068982124329
4,7.544090489649402,7.223033547401428,0.0720643608482245,0.0010789027991436,20.50723958015442
5,6.948484975439279,7.0474525690078735,0.0833592647765206,0.0013486284989295,20.95901322364807
6,6.636767882757236,6.839513540267944,0.1280500202494278,0.0012987056795677,20.77788043022156
7,6.407740171709209,6.691887617111206,0.2949376250371395,0.0012023678218326,20.92059874534607
8,6.245608516307692,6.545922636985779,0.2101861270402898,0.0011247121105448,20.80728268623352
9,6.116586309640518,6.428251028060913,0.239195817101443,0.0010603887469985,20.91893935203552
10,6.005341717616264,6.355186343193054,0.3036469395218659,0.0010059730937182,21.042572259902958
11,5.907675954344359,6.264825820922852,0.3424320628024658,0.0009591577106479,20.540807247161865
12,5.820545805550609,6.196299910545349,0.3389009153060374,0.0009183235927878,20.72154784202576
13,5.742146137464849,6.148058533668518,0.5424921061565993,0.0008822967690526,21.118812322616577
14,5.671231697260407,6.09374725818634,0.8870861799805383,0.0008502024402983,20.70427942276001
15,5.605627289707797,6.039251685142517,0.9405824008114876,0.0008213735915262,20.39861869812012
16,5.546011551674166,5.985324859619141,1.2863164457226255,0.0007952915602488,20.487438201904297
17,5.489140325259668,5.944009900093079,1.4114386025452632,0.0007715461426043,21.49824333190918
18,5.435998911684659,5.918115615844727,1.658959278785073,0.0007498080736965,20.91634511947632
19,5.385550143187528,5.877224445343018,1.973494426264188,0.0007298095877422,20.92717385292053
20,5.338476870344093,5.8485307693481445,1.8529884348890184,0.0007113303962593,21.17436695098877
21,5.294614193970675,5.809952259063721,2.203616389592361,0.0006941873856,21.32684016227722
22,5.2531632413518246,5.783460974693298,2.4268529705223365,0.0006782269214265,21.029800415039062
23,5.214189256411142,5.761412978172302,2.3212242031671755,0.0006633190147593,20.90485453605652
24,5.175873813233845,5.743796825408936,2.5148691351779244,0.0006493528397838,20.946447372436523
25,5.1400734365295255,5.718173980712891,2.56559135472356,0.0006362332481991,21.017457962036133
26,5.106047911965168,5.693713545799255,2.5163585266186037,0.0006238780284161,21.42892265319824
