epoch,train_loss,valid_loss,bleu,teacher_forcing,time_sec
1,6.764424800872803,6.891310453414917,0.10825391528721799,0.0,39.3398175239563
2,6.565373420715332,6.789188385009766,0.08106013292439078,0.0,37.89858889579773
3,6.4629292488098145,6.709712505340576,0.12377847934297517,0.0,38.02078080177307
4,6.350431442260742,6.614819407463074,0.15078993826269058,0.0,37.68094444274902
5,6.236257553100586,6.55255001783371,0.20490455368877547,0.0,37.981874227523804
6,6.132495880126953,6.4988327622413635,0.20663595036809437,0.0,37.78946805000305
7,6.033791542053223,6.471913158893585,0.2289058199687993,0.0,37.8322377204895
8,5.937873840332031,6.441201210021973,0.2395620544919443,0.0,37.608954191207886
9,5.8471221923828125,6.4035298228263855,0.26444442805666074,0.0,37.6385338306427
10,5.758540630340576,6.385469198226929,0.2907415889446137,0.0,38.0362012386322
11,5.6739349365234375,6.349365234375,0.3847308637821064,0.0,37.680787563323975
12,5.595375061035156,6.319805145263672,0.37237297158775223,0.0,37.77457809448242
13,5.517940521240234,6.32342666387558,0.387435752208985,0.0,38.34681677818298
14,5.446733474731445,6.330633580684662,0.32125474448123614,0.0,37.60367751121521
15,5.378063678741455,6.3111289739608765,0.457168485537133,0.0,37.981879234313965
16,5.315347194671631,6.300471186637878,0.3327756267451846,0.0,37.991021156311035
17,5.254759311676025,6.3001803159713745,0.35562943791414703,0.0,38.20206689834595
18,5.198214530944824,6.318936228752136,0.42541730947751627,0.0,38.06791710853577
19,5.144810199737549,6.297785401344299,0.5348390773617708,0.0,38.16196608543396
20,5.093291282653809,6.298353731632233,0.3145554976250294,0.0,37.93839907646179
21,5.045350074768066,6.335683166980743,0.5258499176865881,0.0,37.86156964302063
22,5.000659465789795,6.347022652626038,0.5513274190523512,0.0,37.9384343624115
23,4.9589385986328125,6.347169637680054,0.3552458018708282,0.0,37.95340394973755
24,4.916903495788574,6.350734174251556,0.5724043001941483,0.0,37.98717188835144
25,4.877880096435547,6.375293254852295,0.5374002497414221,0.0,37.546491861343384
26,4.842032432556152,6.390770614147186,0.6170442073956006,0.0,38.006410360336304
27,4.807888984680176,6.3830859661102295,0.42686802782280264,0.0,38.322760581970215
28,4.773426055908203,6.402854144573212,0.4713853905301231,0.0,37.975494623184204
29,4.741233825683594,6.427935421466827,0.5582102105882448,0.0,38.408822536468506
30,4.711699962615967,6.42520534992218,0.45330050225287666,0.0,37.838685750961304
31,4.6828765869140625,6.438798546791077,0.5756121055721201,0.0,37.934762477874756
32,4.654267311096191,6.456619143486023,0.5791710374991227,0.0,37.78772163391113
