epoch,train_loss,valid_loss,bleu,lr,time_sec
1,1403.519775390625,683.553581237793,0.0,1.3835700020312789e-05,27.10286235809326
2,704.3862915039062,167.25802421569824,0.0027583655926418085,2.7671400040625578e-05,23.031357526779175
3,204.4746856689453,63.921142578125,0.0,4.150710006093837e-05,17.468791961669922
4,102.08855438232422,41.262309551239014,0.003252125239920488,5.5342800081251156e-05,22.952027559280396
5,72.51766967773438,31.41070556640625,0.003252125239920488,6.917850010156395e-05,23.4019513130188
6,56.53501892089844,24.70312237739563,0.003252125239920488,8.301420012187674e-05,23.15234613418579
7,44.79310989379883,19.192630529403687,0.003252125239920488,9.684990014218953e-05,23.399420499801636
8,35.21788024902344,14.719287157058716,0.04097756532512091,0.00011068560016250231,23.207303762435913
9,28.16808319091797,11.613080978393555,0.016961843934130732,0.00012452130018281512,23.082650184631348
10,23.41190528869629,9.58225965499878,0.04454022579184765,0.0001383570002031279,17.49362874031067
11,20.589725494384766,8.449449479579926,0.12158354369262314,0.0001521927002234407,17.90797472000122
12,19.00609588623047,7.844790697097778,0.025354833804588226,0.00016602840024375348,23.149173974990845
13,18.123985290527344,7.5348705649375916,0.024088057580318453,0.00017986410026406627,23.04807472229004
14,17.596723556518555,7.365448296070099,0.05789035060421877,0.00019369980028437905,22.919546127319336
15,17.267547607421875,7.305709719657898,0.06970523021510533,0.00020753550030469184,23.053904056549072
16,17.04436683654785,7.243916690349579,0.029694503399684286,0.00022137120032500462,23.00601816177368
17,16.86981964111328,7.201417505741119,0.03317585814137527,0.00023520690034531744,22.967949151992798
18,16.708101272583008,7.168925583362579,0.05279969485611707,0.00024904260036563025,23.380792379379272
19,16.56810760498047,7.174058794975281,0.029896684078634474,0.00026287830038594303,23.227684020996094
20,16.438539505004883,7.283726334571838,0.061281615787371894,0.0002767140004062558,23.19225001335144
21,16.32236671447754,7.16737562417984,0.0273069392901649,0.0002905497004265686,23.320502996444702
22,16.19661521911621,7.154254496097565,0.034098334404783104,0.0003043854004468814,23.33244299888611
23,16.138782501220703,7.1644333600997925,0.04263163904440258,0.0003182211004671942,23.123165130615234
24,15.995485305786133,7.101728081703186,0.06844881305737176,0.00033205680048750696,20.997857570648193
25,15.891752243041992,7.1649545431137085,0.06895259876747699,0.00034589250050781975,23.21837830543518
26,15.729843139648438,7.046069800853729,0.06295311661703511,0.00035972820052813253,23.114609956741333
27,15.612088203430176,7.132372617721558,0.051971857271229306,0.0003735639005484453,23.202390909194946
28,15.425390243530273,6.98841518163681,0.09412117979189948,0.0003873996005687581,23.018752574920654
29,15.251215934753418,7.112828195095062,0.126326560096091,0.0004012353005890709,23.18419575691223
30,15.087095260620117,7.066652417182922,0.05345012495258505,0.0004150710006093837,23.467978477478027
31,14.85563850402832,7.0324254631996155,0.07652945382811915,0.00042890670062969646,23.208555459976196
32,14.583637237548828,6.988755464553833,0.050873114351815865,0.00044274240065000925,23.1675705909729
33,14.311407089233398,6.922228097915649,0.07040870241667292,0.0004565781006703221,23.112048149108887
34,14.03895378112793,6.850156307220459,0.09017279656363136,0.00047041380069063487,23.145531177520752
35,13.822662353515625,6.904784262180328,0.09185445976798151,0.00048424950071094766,23.128053426742554
36,15.043954849243164,9.383878827095032,0.04262989303941885,0.0004980852007312605,19.052799224853516
37,16.748775482177734,7.184881687164307,0.019398696351290445,0.0005119209007515733,23.046921253204346
38,14.19786262512207,6.972264885902405,0.08112104413904815,0.0005257566007718861,22.878803730010986
39,13.626960754394531,6.851155042648315,0.04926416179860765,0.0005395923007921989,23.117249727249146
40,13.256059646606445,6.779928386211395,0.02413507361862576,0.0005534280008125116,23.087482929229736
41,14.611299514770508,7.5865126848220825,0.08859096537315693,0.0005672637008328244,22.442613124847412
42,15.135580062866211,7.067386031150818,0.039534939691001345,0.0005653389105513095,23.08655071258545
43,13.330044746398926,6.780743598937988,0.10723877717851989,0.0005587265320788383,23.090094804763794
44,12.820484161376953,6.74368691444397,0.03654792807727176,0.0005523408762814603,23.08488631248474
45,12.642960548400879,6.708180546760559,0.0809970182651193,0.0005461692761386212,23.0685396194458
46,12.51712703704834,6.620993971824646,0.056560529282066875,0.0005402000337817775,23.08138084411621
47,12.384581565856934,6.588756620883942,0.060478359148572615,0.0005344223271967501,22.927805423736572
48,12.285646438598633,6.542358338832855,0.07465168017389849,0.0005288261276737598,23.24502730369568
49,12.173033714294434,6.526012420654297,0.06669936424837002,0.0005234021265719188,23.206452131271362
50,12.074403762817383,6.462591588497162,0.10105076062748237,0.0005181416701810489,22.953882217407227
51,11.978994369506836,6.438237011432648,0.11473730425573091,0.0005130367016435959,23.246880292892456
52,11.881278038024902,6.3991782665252686,0.12553331287901334,0.0005080797090497548,23.063551902770996
53,11.778935432434082,6.368486106395721,0.08222855372801087,0.0005032636789450332,23.266172409057617
54,11.681903839111328,6.320512652397156,0.11171471888190114,0.0004985820545956514,23.174564123153687
55,11.580235481262207,6.289085924625397,0.12118925082392841,0.0004940286984468586,23.03701663017273
56,11.486417770385742,6.249667644500732,0.15980347863905103,0.0004895978582852524,23.04305124282837
57,11.394309043884277,6.213479697704315,0.19332280102563212,0.00048528413668081207,23.03284001350403
58,11.2990140914917,6.178593814373016,0.19933249423421806,0.0004810824633394617,22.947139739990234
59,11.204440116882324,6.147625386714935,0.2675510047112488,0.00047698807004411815,22.86783719062805
60,11.111343383789062,6.126310110092163,0.18798753497807216,0.0004729964679026039,23.19008731842041
61,11.02078914642334,6.099414885044098,0.3800640283062586,0.0004691034266555784,23.12808346748352
62,10.936092376708984,6.053035318851471,0.3857254792225628,0.00046530495582762434,23.0515718460083
63,10.841323852539062,6.042045414447784,0.4365973172680307,0.0004615972875305497,23.059439659118652
64,10.752382278442383,6.002848148345947,0.4766767333600378,0.000457976860750429,23.41811490058899
65,10.665884971618652,5.999391436576843,0.5342738190309506,0.00045444030696942673,23.073238849639893
66,10.578651428222656,5.982496857643127,0.6086657872273604,0.00045098443699043643,23.048425674438477
67,10.491177558898926,5.935253322124481,0.6936869427335888,0.00044760622884739906,23.206609964370728
68,10.406368255615234,5.930762529373169,0.6383346242489796,0.00044430281669713173,23.34243083000183
69,10.320137023925781,5.91193813085556,0.5942868735520763,0.0004410714805998634,23.03025507926941
70,10.235897064208984,5.888985276222229,0.666039585265007,0.0004379096371056532,23.103891372680664
