epoch,train_loss,valid_loss,bleu,teacher_forcing,time_sec
1,6.426684856414795,7.992893397808075,0.2001267895164215,1.0,38.708271741867065
2,5.700875759124756,7.886962056159973,0.12963071065663587,0.95,37.97627902030945
3,5.429215431213379,7.731310606002808,0.2571339902625579,0.8999999999999999,38.09114646911621
4,5.251976490020752,7.365761995315552,0.2556386085310339,0.8499999999999999,38.05060839653015
5,5.147981643676758,7.14156186580658,0.4170544360452627,0.7999999999999998,38.183785915374756
6,5.075600624084473,6.903285622596741,0.7660501730200662,0.7499999999999998,37.80112648010254
7,5.001769065856934,6.888423979282379,0.536906692063822,0.6999999999999997,37.883461236953735
8,4.974023342132568,6.7904826402664185,0.7668865537873851,0.6499999999999997,37.87288808822632
9,4.9594621658325195,6.6809017062187195,1.062399435661596,0.5999999999999996,37.45665192604065
10,4.9521260261535645,6.640850245952606,0.8473655759249596,0.5499999999999996,37.813060998916626
11,4.959359645843506,6.602761149406433,0.8609520120406422,0.4999999999999996,37.73596787452698
12,4.9640350341796875,6.55394971370697,1.2077795949522971,0.4499999999999996,37.66517782211304
13,4.9878129959106445,6.503956496715546,1.040604633335409,0.39999999999999963,38.18951153755188
14,4.986751556396484,6.48224139213562,0.815916516547837,0.34999999999999964,37.85027265548706
15,5.0100178718566895,6.432727098464966,0.7864780961976445,0.29999999999999966,37.95479345321655
16,5.030088424682617,6.39812308549881,1.1642262985278107,0.24999999999999967,37.96056127548218
17,5.045101642608643,6.408970594406128,0.8310465978689462,0.19999999999999968,37.952747106552124
18,5.074796676635742,6.3601638078689575,0.9936836394064903,0.1499999999999997,38.072659492492676
19,5.0899786949157715,6.376652359962463,1.0441479214697185,0.09999999999999969,37.914549589157104
20,5.101045608520508,6.337538421154022,0.8751606846478377,0.049999999999999684,37.888100385665894
21,5.094836711883545,6.353297233581543,0.6024914485993608,0.0,38.14703702926636
22,5.040002822875977,6.336152076721191,0.7724113285648668,0.0,38.257720947265625
23,4.991673469543457,6.34149044752121,0.8717757308912524,0.0,38.01208996772766
24,4.945143699645996,6.365589499473572,0.7023397800896893,0.0,38.610841035842896
25,4.902338981628418,6.349406659603119,0.7317270389775253,0.0,37.57838773727417
26,4.861934185028076,6.346478760242462,0.7518077572150103,0.0,37.9320502281189
27,4.822869777679443,6.3865326046943665,0.6648210829161783,0.0,37.966381311416626
28,4.785006046295166,6.387326717376709,0.7568681943880335,0.0,37.91713547706604
29,4.749929428100586,6.389589726924896,0.9493651775472907,0.0,38.20579385757446
30,4.716757774353027,6.421544969081879,0.7068562600991743,0.0,37.906588315963745
31,4.684145450592041,6.4223712682724,0.8265863229049983,0.0,37.60920000076294
32,4.652076721191406,6.422214031219482,0.5473064999429622,0.0,38.193984270095825
33,4.6234450340271,6.433201849460602,0.7487683341864562,0.0,38.47100591659546
34,4.594362735748291,6.458406865596771,0.6443037572955529,0.0,37.6747100353241
35,4.567365646362305,6.491381406784058,0.5960321873897548,0.0,37.83576464653015
36,4.543803691864014,6.481034219264984,0.8140611827893739,0.0,37.802109241485596
37,4.514222145080566,6.4723785519599915,0.752816140548428,0.0,38.01475667953491
38,4.489046096801758,6.520193576812744,0.757434395634939,0.0,37.856356620788574
39,4.461936950683594,6.5456438064575195,0.7773999055035485,0.0,38.16687059402466
40,4.440601348876953,6.544271528720856,0.6488235751041406,0.0,38.397404193878174
41,4.418839931488037,6.556842684745789,0.5109392757456932,0.0,38.16912364959717
42,4.395522117614746,6.554726958274841,0.6731008351604059,0.0,38.31132793426514
43,4.373947620391846,6.569881737232208,0.6379463986086158,0.0,37.871761322021484
44,4.352147579193115,6.59939843416214,0.8077936136182766,0.0,37.9876823425293
45,4.332185745239258,6.584782302379608,0.708631233107668,0.0,37.95781588554382
46,4.312543869018555,6.584743142127991,0.7497317122618684,0.0,37.787572383880615
47,4.292841911315918,6.596089005470276,0.7667281744595722,0.0,37.7355592250824
48,4.275809288024902,6.630020558834076,0.685714632280364,0.0,38.05246043205261
