epoch,train_loss,valid_loss,bleu,lr,time_sec
1,940.800537109375,467.4579963684082,0.0,1.6945202641990595e-05,17.319746494293213
2,510.3118896484375,118.29760456085205,0.003252125239920488,3.389040528398119e-05,16.839825868606567
3,157.57958984375,53.12672233581543,0.0,5.083560792597179e-05,11.970515251159668
4,89.33206176757812,36.60561227798462,0.0,6.778081056796238e-05,12.245875120162964
5,66.04753112792969,28.295819997787476,0.003252125239920488,8.472601320995298e-05,16.802449226379395
6,52.661842346191406,22.695492267608643,0.003252125239920488,0.00010167121585194357,16.79107689857483
7,41.96955871582031,17.689408540725708,0.003252125239920488,0.00011861641849393417,16.73350739479065
8,32.68205642700195,13.522300362586975,0.003252125239920488,0.00013556162113592476,16.78782892227173
9,25.824172973632812,10.758715867996216,0.003252125239920488,0.00015250682377791538,16.75498390197754
10,21.44261932373047,9.100223064422607,0.003256050564191695,0.00016945202641990595,16.619227170944214
11,18.908523559570312,8.20530652999878,0.003262029371530978,0.00018639722906189658,16.881368160247803
12,17.522737503051758,7.715624570846558,0.031290776336530615,0.00020334243170388715,16.954155445098877
13,16.764591217041016,7.43891841173172,0.07521757858449167,0.00022028763434587775,16.913703203201294
14,16.34014129638672,7.323699653148651,0.14261671754361532,0.00023723283698786834,13.435649871826172
15,16.07381820678711,7.2448142766952515,0.0954320766183062,0.00025417803962985894,14.28640627861023
16,15.885372161865234,7.212514281272888,0.0650351886424238,0.0002711232422718495,16.549663543701172
17,15.727890968322754,7.189403653144836,0.05779567807913534,0.00028806844491384014,16.47359013557434
18,15.578645706176758,7.153114914894104,0.07049715059642174,0.00030501364755583076,16.37147092819214
19,15.458428382873535,7.123100578784943,0.0636534398533925,0.00032195885019782133,16.65694284439087
20,15.352629661560059,7.196303844451904,0.0314476266306076,0.0003389040528398119,16.541441917419434
21,15.255600929260254,7.142723858356476,0.029819051359828153,0.00035584925548180253,16.743652820587158
22,15.154394149780273,7.087138056755066,0.02234716873382857,0.00037279445812379316,16.634536743164062
23,15.04482650756836,7.085651695728302,0.02337939310854424,0.0003897396607657837,17.007611989974976
24,14.94540786743164,7.102920293807983,0.034132810435973424,0.0004066848634077743,16.509592056274414
25,14.8363037109375,7.058960020542145,0.06936091380045997,0.0004236300660497649,16.669000387191772
26,14.710073471069336,7.049167573451996,0.029211248049807025,0.0004405752686917555,16.74096965789795
27,14.581171035766602,7.020978927612305,0.03426392527504398,0.00045752047133374606,16.540483713150024
28,14.422412872314453,6.979908049106598,0.06313368726931849,0.0004744656739757367,16.727850198745728
